,loss,accuracy,val_loss,val_accuracy,lr
0,1.3363875150680542,0.5638095140457153,1.0829263925552368,0.6530612111091614,9.999999747378752e-06
1,1.3671603202819824,0.5460317730903625,1.2156697511672974,0.5795918107032776,9.999999747378752e-06
2,1.3166600465774536,0.5625396966934204,1.205570101737976,0.6163265109062195,9.999999747378752e-06
3,1.295030117034912,0.5701587200164795,1.2451194524765015,0.5795918107032776,9.999999747378752e-06
4,1.3095265626907349,0.5688889026641846,1.1683093309402466,0.640816330909729,9.999999747378752e-06
5,1.3543875217437744,0.5460317730903625,1.1035776138305664,0.636734664440155,9.999999747378752e-06
6,1.2963215112686157,0.5676190257072449,1.113434910774231,0.6489796042442322,9.999999747378752e-06
7,1.316129446029663,0.573968231678009,1.1574729681015015,0.6489796042442322,9.999999747378752e-06
8,1.383703351020813,0.5390475988388062,1.2568328380584717,0.6081632375717163,9.999999747378752e-06
9,1.333848237991333,0.5676190257072449,1.157881498336792,0.6040816307067871,9.999999747378752e-06
10,1.3144651651382446,0.565079391002655,1.1443756818771362,0.6285714507102966,9.999999747378752e-06
11,1.2883683443069458,0.569523811340332,1.2677000761032104,0.559183657169342,9.999999747378752e-06
12,1.3272066116333008,0.5587301850318909,1.1130869388580322,0.6163265109062195,4.999999873689376e-06
13,1.3346278667449951,0.5587301850318909,1.1846343278884888,0.6448979377746582,4.999999873689376e-06
14,1.280413031578064,0.5841270089149475,1.2519787549972534,0.5673469305038452,4.999999873689376e-06
15,1.3343294858932495,0.5530158877372742,1.2045542001724243,0.5836734771728516,4.999999873689376e-06
16,1.3628172874450684,0.5504761934280396,1.2320702075958252,0.6000000238418579,4.999999873689376e-06
17,1.2778007984161377,0.5777778029441833,1.0207600593566895,0.6734693646430969,4.999999873689376e-06
18,1.3249189853668213,0.5606349110603333,1.1696746349334717,0.6448979377746582,4.999999873689376e-06
19,1.2441551685333252,0.5949206352233887,1.2177848815917969,0.6122449040412903,4.999999873689376e-06
20,1.2875080108642578,0.561904788017273,1.0957756042480469,0.6326530575752258,4.999999873689376e-06
21,1.2872297763824463,0.573968231678009,1.3105539083480835,0.559183657169342,4.999999873689376e-06
22,1.3107801675796509,0.5752381086349487,1.1099947690963745,0.6653061509132385,4.999999873689376e-06
23,1.2845357656478882,0.5701587200164795,1.1719694137573242,0.5836734771728516,4.999999873689376e-06
24,1.2802767753601074,0.5682539939880371,1.1458185911178589,0.5795918107032776,2.499999936844688e-06
25,1.2906960248947144,0.5809524059295654,1.1714872121810913,0.640816330909729,2.499999936844688e-06
26,1.3059303760528564,0.5777778029441833,1.1286256313323975,0.6326530575752258,2.499999936844688e-06
27,1.260221242904663,0.5790476202964783,1.1722791194915771,0.6081632375717163,2.499999936844688e-06
28,1.3404672145843506,0.5536507964134216,1.1647112369537354,0.6448979377746582,2.499999936844688e-06
29,1.2421448230743408,0.5777778029441833,1.1446207761764526,0.6285714507102966,2.499999936844688e-06
30,1.3123085498809814,0.5726984143257141,1.2434412240982056,0.5755102038383484,2.499999936844688e-06
31,1.3035169839859009,0.5688889026641846,1.1515874862670898,0.6204081773757935,2.499999936844688e-06
32,1.2615238428115845,0.5860317349433899,1.105350136756897,0.6775510311126709,2.499999936844688e-06
33,1.3198134899139404,0.5657142996788025,1.1563717126846313,0.6163265109062195,2.499999936844688e-06
34,1.2813011407852173,0.57834392786026,1.2440766096115112,0.5918367505073547,2.499999936844688e-06
35,1.3208656311035156,0.5561904907226562,1.177764892578125,0.5918367505073547,2.499999936844688e-06
36,1.2275992631912231,0.6000000238418579,1.1491787433624268,0.6081632375717163,1.249999968422344e-06
37,1.2686161994934082,0.5752381086349487,1.2184048891067505,0.6081632375717163,1.249999968422344e-06
38,1.314582109451294,0.5688889026641846,1.1497735977172852,0.6204081773757935,1.249999968422344e-06
39,1.3058923482894897,0.570793628692627,1.2258026599884033,0.6204081773757935,1.249999968422344e-06
40,1.2396365404129028,0.6019047498703003,1.3244074583053589,0.5795918107032776,1.249999968422344e-06
41,1.2425109148025513,0.5930158495903015,1.138131022453308,0.6489796042442322,1.249999968422344e-06
42,1.3153475522994995,0.5752381086349487,1.1753097772598267,0.640816330909729,1.249999968422344e-06
43,1.3608232736587524,0.5555555820465088,1.1320276260375977,0.6571428775787354,1.249999968422344e-06
44,1.3279749155044556,0.573968231678009,1.075213074684143,0.6530612111091614,1.249999968422344e-06
45,1.2764326333999634,0.5860317349433899,1.1490885019302368,0.6122449040412903,1.249999968422344e-06
46,1.2853984832763672,0.5809524059295654,1.1240402460098267,0.5959183573722839,1.249999968422344e-06
47,1.3113611936569214,0.5580952167510986,1.1513967514038086,0.6244897842407227,1.249999968422344e-06
48,1.243908166885376,0.5860317349433899,1.153976559638977,0.640816330909729,6.24999984211172e-07
49,1.2680766582489014,0.592380940914154,1.196384072303772,0.5510203838348389,6.24999984211172e-07
